E.T. The Extra-Terrestrial,1982,55,WRITING (Screenplay Written Directly for the Screen),Melissa Mathison,FALSE
Gandhi,1982,55,WRITING (Screenplay Written Directly for the Screen),John Briley,TRUE
An Officer and a Gentleman,1982,55,WRITING (Screenplay Written Directly for the Screen),Douglas Day Stewart,FALSE
Tootsie,1982,55,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Larry Gelbart, Murray Schisgal; Story by Don McGuire, Larry Gelbart",FALSE
,1982,55,JEAN HERSHOLT HUMANITARIAN AWARD,Walter Mirisch,TRUE
,1982,55,HONORARY AWARD, Mickey Rooney,TRUE
Educating Rita,1983,56,ACTOR IN A LEADING ROLE,Michael Caine,FALSE
"Reuben, Reuben",1983,56,ACTOR IN A LEADING ROLE,Tom Conti,FALSE
The Dresser,1983,56,ACTOR IN A LEADING ROLE,Tom Courtenay,FALSE
Tender Mercies,1983,56,ACTOR IN A LEADING ROLE,Robert Duvall,TRUE
The Dresser,1983,56,ACTOR IN A LEADING ROLE,Albert Finney,FALSE
To Be or Not to Be,1983,56,ACTOR IN A SUPPORTING ROLE,Charles Durning,FALSE
Terms of Endearment,1983,56,ACTOR IN A SUPPORTING ROLE,John Lithgow,FALSE
Terms of Endearment,1983,56,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,TRUE
The Right Stuff,1983,56,ACTOR IN A SUPPORTING ROLE,Sam Shepard,FALSE
Cross Creek,1983,56,ACTOR IN A SUPPORTING ROLE,Rip Torn,FALSE
Testament,1983,56,ACTRESS IN A LEADING ROLE,Jane Alexander,FALSE
Terms of Endearment,1983,56,ACTRESS IN A LEADING ROLE,Shirley MacLaine,TRUE
Silkwood,1983,56,ACTRESS IN A LEADING ROLE,Meryl Streep,FALSE
Educating Rita,1983,56,ACTRESS IN A LEADING ROLE,Julie Walters,FALSE
Terms of Endearment,1983,56,ACTRESS IN A LEADING ROLE,Debra Winger,FALSE
Silkwood,1983,56,ACTRESS IN A SUPPORTING ROLE,Cher,FALSE
The Big Chill,1983,56,ACTRESS IN A SUPPORTING ROLE,Glenn Close,FALSE
The Year of Living Dangerously,1983,56,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,TRUE
Yentl,1983,56,ACTRESS IN A SUPPORTING ROLE,Amy Irving,FALSE
Cross Creek,1983,56,ACTRESS IN A SUPPORTING ROLE,Alfre Woodard,FALSE
Fanny & Alexander,1983,56,ART DIRECTION,Anna Asp,TRUE
Return of the Jedi,1983,56,ART DIRECTION,"Art Direction:  Norman Reynolds, Fred Hole, James Schoppe;  Set Decoration:  Michael Ford",FALSE
The Right Stuff,1983,56,ART DIRECTION,"Art Direction:  Geoffrey Kirkland, Richard J. Lawrence, W. Stewart Campbell, Peter Romero;  Set Decoration:  Pat Pending, George R. Nelson",FALSE
Terms of Endearment,1983,56,ART DIRECTION,"Art Direction:  Polly Platt, Harold Michelson;  Set Decoration:  Tom Pedigo, Anthony Mondello",FALSE
Yentl,1983,56,ART DIRECTION,"Art Direction:  Roy Walker, Leslie Tomkins;  Set Decoration:  Tessa Davies",FALSE
Fanny & Alexander,1983,56,CINEMATOGRAPHY,Sven Nykvist,TRUE
Flashdance,1983,56,CINEMATOGRAPHY,Don Peterman,FALSE
The Right Stuff,1983,56,CINEMATOGRAPHY,Caleb Deschanel,FALSE
WarGames,1983,56,CINEMATOGRAPHY,William A. Fraker,FALSE
Zelig,1983,56,CINEMATOGRAPHY,Gordon Willis,FALSE
Cross Creek,1983,56,COSTUME DESIGN,Joe I. Tompkins,FALSE
Fanny & Alexander,1983,56,COSTUME DESIGN,Marik Vos,TRUE
Heart Like a Wheel,1983,56,COSTUME DESIGN,William Ware Theiss,FALSE
The Return of Martin Guerre,1983,56,COSTUME DESIGN,Anne-Marie Marchand,FALSE
Zelig,1983,56,COSTUME DESIGN,Santo Loquasto,FALSE
The Dresser,1983,56,DIRECTING,Peter Yates,FALSE
Fanny & Alexander,1983,56,DIRECTING,Ingmar Bergman,FALSE
Silkwood,1983,56,DIRECTING,Mike Nichols,FALSE
Tender Mercies,1983,56,DIRECTING,Bruce Beresford,FALSE
Terms of Endearment,1983,56,DIRECTING,James L. Brooks,TRUE
Children of Darkness,1983,56,DOCUMENTARY (Feature),"Richard Kotuk and Ara Chekmayan, Producers",FALSE
First Contact,1983,56,DOCUMENTARY (Feature),"Bob Connolly and Robin Anderson, Producers",FALSE
He Makes Me Feel Like Dancin',1983,56,DOCUMENTARY (Feature),"Emile Ardolino, Producer",TRUE
The Profession of Arms,1983,56,DOCUMENTARY (Feature),"Michael Bryans and Tina Viljoen, Producers",FALSE
Seeing Red,1983,56,DOCUMENTARY (Feature),"James Klein and Julia Reichert, Producers",FALSE
Flamenco at 5:15,1983,56,DOCUMENTARY (Short Subject),"Cynthia Scott and Adam Symansky, Producers",TRUE
In the Nuclear Shadow: What Can the Children Tell Us?,1983,56,DOCUMENTARY (Short Subject),"Vivienne Verdon-Roe and Eric Thiermann, Producers",FALSE
Sewing Woman,1983,56,DOCUMENTARY (Short Subject),"Arthur Dong, Producer",FALSE
Spaces: The Architecture of Paul Rudolph,1983,56,DOCUMENTARY (Short Subject),"Robert Eisenhardt, Producer",FALSE
You Are Free  (Ihr Zent Frei),1983,56,DOCUMENTARY (Short Subject),"Dea Brokman and Ilene Landis, Producers",FALSE
Blue Thunder,1983,56,FILM EDITING,"Frank Morriss, Edward Abroms",FALSE
Flashdance,1983,56,FILM EDITING,"Bud Smith, Walt Mulconery",FALSE
The Right Stuff,1983,56,FILM EDITING,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf",TRUE
Silkwood,1983,56,FILM EDITING,Sam O'Steen,FALSE
Terms of Endearment,1983,56,FILM EDITING,Richard Marks,FALSE
Carmen,1983,56,FOREIGN LANGUAGE FILM,Spain,FALSE
Entre Nous,1983,56,FOREIGN LANGUAGE FILM,France,FALSE
Fanny & Alexander,1983,56,FOREIGN LANGUAGE FILM,Sweden,TRUE
Job's Revolt,1983,56,FOREIGN LANGUAGE FILM,Hungary,FALSE
Le Bal,1983,56,FOREIGN LANGUAGE FILM,Algeria,FALSE
Cross Creek,1983,56,MUSIC (Original Score),Leonard Rosenman,FALSE
Return of the Jedi,1983,56,MUSIC (Original Score),John Williams,FALSE
The Right Stuff,1983,56,MUSIC (Original Score),Bill Conti,TRUE
Terms of Endearment,1983,56,MUSIC (Original Score),Michael Gore,FALSE
Under Fire,1983,56,MUSIC (Original Score),Jerry Goldsmith,FALSE
The Sting II,1983,56,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Lalo Schifrin,FALSE
Trading Places,1983,56,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Elmer Bernstein,FALSE
Yentl,1983,56,MUSIC (Original Song Score or Adaptation Score),"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman",TRUE
Flashdance,1983,56,MUSIC (Original Song),Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,TRUE
Flashdance,1983,56,MUSIC (Original Song),Music and Lyric by Michael Sembello and Dennis Matkosky,FALSE
Tender Mercies,1983,56,MUSIC (Original Song),Music and Lyric by Austin Roberts and Bobby Hart,FALSE
Yentl,1983,56,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,FALSE
Yentl,1983,56,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,FALSE
The Big Chill,1983,56,BEST PICTURE,"Michael Shamberg, Producer",FALSE
The Dresser,1983,56,BEST PICTURE,"Peter Yates, Producer",FALSE
The Right Stuff,1983,56,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",FALSE
Tender Mercies,1983,56,BEST PICTURE,"Philip S. Hobel, Producer",FALSE
Terms of Endearment,1983,56,BEST PICTURE,"James L. Brooks, Producer",TRUE
Mickey's Christmas Carol,1983,56,SHORT FILM (Animated),"Burny Mattinson, Producer",FALSE
Sound of Sunshine - Sound of Rain,1983,56,SHORT FILM (Animated),"Eda Godel Hallinan, Producer",FALSE
Sundae in New York,1983,56,SHORT FILM (Animated),"Jimmy Picker, Producer",TRUE
Boys and Girls,1983,56,SHORT FILM (Live Action),"Janice L. Platt, Producer",TRUE
Goodie-Two-Shoes,1983,56,SHORT FILM (Live Action),"Ian Emes, Producer",FALSE
Overnight Sensation,1983,56,SHORT FILM (Live Action),"Jon N. Bloom, Producer",FALSE
Never Cry Wolf,1983,56,SOUND,"Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker",FALSE
Return of the Jedi,1983,56,SOUND,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe",FALSE
The Right Stuff,1983,56,SOUND,"Mark Berger, Tom Scott, Randy Thom, David MacMillan",TRUE
Terms of Endearment,1983,56,SOUND,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander",FALSE
WarGames,1983,56,SOUND,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Willie D. Burton",FALSE
Return of the Jedi,1983,56,SOUND EFFECTS EDITING,Ben Burtt,FALSE
The Right Stuff,1983,56,SOUND EFFECTS EDITING,Jay Boekelheide,TRUE
Betrayal,1983,56,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,FALSE
The Dresser,1983,56,WRITING (Screenplay Based on Material from Another Medium),Ronald Harwood,FALSE
Educating Rita,1983,56,WRITING (Screenplay Based on Material from Another Medium),Willy Russell,FALSE
"Reuben, Reuben",1983,56,WRITING (Screenplay Based on Material from Another Medium),Julius J. Epstein,FALSE
Terms of Endearment,1983,56,WRITING (Screenplay Based on Material from Another Medium),James L. Brooks,TRUE
The Big Chill,1983,56,WRITING (Screenplay Written Directly for the Screen),"Lawrence Kasdan, Barbara Benedek",FALSE
Fanny & Alexander,1983,56,WRITING (Screenplay Written Directly for the Screen),Ingmar Bergman,FALSE
Silkwood,1983,56,WRITING (Screenplay Written Directly for the Screen),"Nora Ephron, Alice Arlen",FALSE
Tender Mercies,1983,56,WRITING (Screenplay Written Directly for the Screen),Horton Foote,TRUE
WarGames,1983,56,WRITING (Screenplay Written Directly for the Screen),"Lawrence Lasker, Walter F. Parkes",FALSE
Return of the Jedi,1983,56,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett",TRUE
,1983,56,JEAN HERSHOLT HUMANITARIAN AWARD,M. J. Frankovich,TRUE
,1983,56,HONORARY AWARD, Hal Roach,TRUE
Amadeus,1984,57,ACTOR IN A LEADING ROLE,F. Murray Abraham,TRUE
Starman,1984,57,ACTOR IN A LEADING ROLE,Jeff Bridges,FALSE
Under the Volcano,1984,57,ACTOR IN A LEADING ROLE,Albert Finney,FALSE
Amadeus,1984,57,ACTOR IN A LEADING ROLE,Tom Hulce,FALSE
The Killing Fields,1984,57,ACTOR IN A LEADING ROLE,Sam Waterston,FALSE
A Soldier's Story,1984,57,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,FALSE
Places in the Heart,1984,57,ACTOR IN A SUPPORTING ROLE,John Malkovich,FALSE
The Karate Kid,1984,57,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,FALSE
The Killing Fields,1984,57,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,TRUE
"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,57,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,FALSE
A Passage to India,1984,57,ACTRESS IN A LEADING ROLE,Judy Davis,FALSE
Places in the Heart,1984,57,ACTRESS IN A LEADING ROLE,Sally Field,TRUE
Country,1984,57,ACTRESS IN A LEADING ROLE,Jessica Lange,FALSE
The Bostonians,1984,57,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,FALSE
The River,1984,57,ACTRESS IN A LEADING ROLE,Sissy Spacek,FALSE
A Passage to India,1984,57,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,TRUE
The Natural,1984,57,ACTRESS IN A SUPPORTING ROLE,Glenn Close,FALSE
Places in the Heart,1984,57,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,FALSE
Swing Shift,1984,57,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,FALSE
The Pope of Greenwich Village,1984,57,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,FALSE
Amadeus,1984,57,ART DIRECTION,Art Direction:  Patrizia Von Brandenstein;  Set Decoration:  Karel Cerny,TRUE
The Cotton Club,1984,57,ART DIRECTION,"Art Direction:  Richard Sylbert;  Set Decoration:  George Gaines, Les Bloom",FALSE
The Natural,1984,57,ART DIRECTION,"Art Direction:  Angelo Graham, Mel Bourne, James J. Murakami, Speed Hopkins;  Set Decoration:  Bruce Weintraub",FALSE
A Passage to India,1984,57,ART DIRECTION,"Art Direction:  John Box, Leslie Tomkins;  Set Decoration:  Hugh Scaife",FALSE
2010,1984,57,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Rick Simpson,FALSE
Amadeus,1984,57,CINEMATOGRAPHY,Miroslav Ondricek,FALSE
The Killing Fields,1984,57,CINEMATOGRAPHY,Chris Menges,TRUE
The Natural,1984,57,CINEMATOGRAPHY,Caleb Deschanel,FALSE
A Passage to India,1984,57,CINEMATOGRAPHY,Ernest Day,FALSE
The River,1984,57,CINEMATOGRAPHY,Vilmos Zsigmond,FALSE
Amadeus,1984,57,COSTUME DESIGN,Theodor Pistek,TRUE
The Bostonians,1984,57,COSTUME DESIGN,"Jenny Beavan, John Bright",FALSE
A Passage to India,1984,57,COSTUME DESIGN,Judy Moorcroft,FALSE
Places in the Heart,1984,57,COSTUME DESIGN,Ann Roth,FALSE
2010,1984,57,COSTUME DESIGN,Patricia Norris,FALSE
Amadeus,1984,57,DIRECTING,Milos Forman,TRUE
Broadway Danny Rose,1984,57,DIRECTING,Woody Allen,FALSE
The Killing Fields,1984,57,DIRECTING,Roland Joffé,FALSE
A Passage to India,1984,57,DIRECTING,David Lean,FALSE
Places in the Heart,1984,57,DIRECTING,Robert Benton,FALSE
High Schools,1984,57,DOCUMENTARY (Feature),"Charles Guggenheim and Nancy Sloss, Producers",FALSE
In the Name of the People,1984,57,DOCUMENTARY (Feature),"Alex W. Drehsler and Frank Christopher, Producers",FALSE
Marlene,1984,57,DOCUMENTARY (Feature),"Karel Dirka and Zev Braun, Producers",FALSE
Streetwise,1984,57,DOCUMENTARY (Feature),"Cheryl McCall, Producer",FALSE
The Times of Harvey Milk,1984,57,DOCUMENTARY (Feature),"Robert Epstein and Richard Schmiechen, Producers",TRUE
The Children of Soong Ching Ling,1984,57,DOCUMENTARY (Short Subject),"Gary Bush and Paul T.K. Lin, Producers",FALSE
Code Gray: Ethical Dilemmas in Nursing,1984,57,DOCUMENTARY (Short Subject),"Ben Achtenberg and Joan Sawyer, Producers",FALSE
The Garden of Eden,1984,57,DOCUMENTARY (Short Subject),"Lawrence R. Hott and Roger M. Sherman, Producers",FALSE
Recollections of Pavlovsk,1984,57,DOCUMENTARY (Short Subject),"Irina Kalinina, Producer",FALSE
The Stone Carvers,1984,57,DOCUMENTARY (Short Subject),"Marjorie Hunt and Paul Wagner, Producers",TRUE
Amadeus,1984,57,FILM EDITING,"Nena Danevic, Michael Chandler",FALSE
The Cotton Club,1984,57,FILM EDITING,"Barry Malkin, Robert Q. Lovett",FALSE
The Killing Fields,1984,57,FILM EDITING,Jim Clark,TRUE
A Passage to India,1984,57,FILM EDITING,David Lean,FALSE
Romancing the Stone,1984,57,FILM EDITING,"Donn Cambern, Frank Morriss",FALSE
Beyond the Walls,1984,57,FOREIGN LANGUAGE FILM,Israel,FALSE
Camila,1984,57,FOREIGN LANGUAGE FILM,Argentina,FALSE
Dangerous Moves,1984,57,FOREIGN LANGUAGE FILM,Switzerland,TRUE
Double Feature,1984,57,FOREIGN LANGUAGE FILM,Spain,FALSE
Wartime Romance,1984,57,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,FALSE
Amadeus,1984,57,MAKEUP,"Paul LeBlanc, Dick Smith",TRUE
"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,57,MAKEUP,"Rick Baker, Paul Engelen",FALSE
2010,1984,57,MAKEUP,Michael Westmore,FALSE
Indiana Jones and the Temple of Doom,1984,57,MUSIC (Original Score),John Williams,FALSE
The Natural,1984,57,MUSIC (Original Score),Randy Newman,FALSE
A Passage to India,1984,57,MUSIC (Original Score),Maurice Jarre,TRUE
The River,1984,57,MUSIC (Original Score),John Williams,FALSE
Under the Volcano,1984,57,MUSIC (Original Score),Alex North,FALSE
The Muppets Take Manhattan,1984,57,MUSIC (Original Song Score),Jeff Moss,FALSE
Purple Rain,1984,57,MUSIC (Original Song Score),Prince,TRUE
Songwriter,1984,57,MUSIC (Original Song Score),Kris Kristofferson,FALSE
Against All Odds,1984,57,MUSIC (Original Song),Music and Lyric by Phil Collins,FALSE
Footloose,1984,57,MUSIC (Original Song),Music and Lyric by Kenny Loggins and Dean Pitchford,FALSE
Ghostbusters,1984,57,MUSIC (Original Song),"Music and Lyric by Ray Parker, Jr.",FALSE
The Woman in Red,1984,57,MUSIC (Original Song),Music and Lyric by Stevie Wonder,TRUE
Footloose,1984,57,MUSIC (Original Song),Music and Lyric by Tom Snow and Dean Pitchford,FALSE
Amadeus,1984,57,BEST PICTURE,"Saul Zaentz, Producer",TRUE
The Killing Fields,1984,57,BEST PICTURE,"David Puttnam, Producer",FALSE
A Passage to India,1984,57,BEST PICTURE,"John Brabourne and Richard Goodwin, Producers",FALSE
Places in the Heart,1984,57,BEST PICTURE,"Arlene Donovan, Producer",FALSE
A Soldier's Story,1984,57,BEST PICTURE,"Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers",FALSE
Charade,1984,57,SHORT FILM (Animated),"Jon Minnis, Producer",TRUE
Doctor De Soto,1984,57,SHORT FILM (Animated),"Morton Schindel and Michael Sporn, Producers",FALSE
Paradise,1984,57,SHORT FILM (Animated),"Ishu Patel, Producer",FALSE
The Painted Door,1984,57,SHORT FILM (Live Action),"Michael MacMillan and Janice L. Platt, Producers",FALSE
Tales of Meeting and Parting,1984,57,SHORT FILM (Live Action),"Sharon Oreck and Lesli Linka Glatter, Producers",FALSE
Up,1984,57,SHORT FILM (Live Action),"Mike Hoover, Producer",TRUE
Amadeus,1984,57,SOUND,"Mark Berger, Tom Scott, Todd Boekelheide, Chris Newman",TRUE
Dune,1984,57,SOUND,"Bill Varney, Steve Maslow, Kevin O'Connell, Nelson Stoll",FALSE
A Passage to India,1984,57,SOUND,"Graham V. Hartstone, Nicolas Le Messurier, Michael A. Carter, John Mitchell",FALSE
The River,1984,57,SOUND,"Nick Alphin, Robert Thirlwell, Richard Portman, David Ronne",FALSE
2010,1984,57,SOUND,"Michael J. Kohut, Aaron Rochin, Carlos De Larios, Gene S. Cantamessa",FALSE
Ghostbusters,1984,57,VISUAL EFFECTS,"Richard Edlund, John Bruno, Mark Vargo, Chuck Gaspar",FALSE
Indiana Jones and the Temple of Doom,1984,57,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",TRUE
2010,1984,57,VISUAL EFFECTS,"Richard Edlund, Neil Krepela, George Jenson, Mark Stetson",FALSE
Amadeus,1984,57,WRITING (Screenplay Based on Material from Another Medium),Peter Shaffer,TRUE
"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,57,WRITING (Screenplay Based on Material from Another Medium),"P.H. Vazak, Michael Austin",FALSE
The Killing Fields,1984,57,WRITING (Screenplay Based on Material from Another Medium),Bruce Robinson,FALSE
A Passage to India,1984,57,WRITING (Screenplay Based on Material from Another Medium),David Lean,FALSE
A Soldier's Story,1984,57,WRITING (Screenplay Based on Material from Another Medium),Charles Fuller,FALSE
Beverly Hills Cop,1984,57,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Daniel Petrie, Jr.;  Story by Danilo Bach, Daniel Petrie, Jr.",FALSE
Broadway Danny Rose,1984,57,WRITING (Screenplay Written Directly for the Screen),Woody Allen,FALSE
El Norte,1984,57,WRITING (Screenplay Written Directly for the Screen),"Gregory Nava, Anna Thomas",FALSE
Places in the Heart,1984,57,WRITING (Screenplay Written Directly for the Screen),Robert Benton,TRUE
Splash,1984,57,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer",FALSE
The River,1984,57,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Kay Rose,TRUE
,1984,57,JEAN HERSHOLT HUMANITARIAN AWARD,David L. Wolper,TRUE
,1984,57,HONORARY AWARD, James Stewart,TRUE
,1984,57,HONORARY AWARD, the National Endowment for the Arts,TRUE
Witness,1985,58,ACTOR IN A LEADING ROLE,Harrison Ford,FALSE
Murphy's Romance,1985,58,ACTOR IN A LEADING ROLE,James Garner,FALSE
Kiss of the Spider Woman,1985,58,ACTOR IN A LEADING ROLE,William Hurt,TRUE
Prizzi's Honor,1985,58,ACTOR IN A LEADING ROLE,Jack Nicholson,FALSE
Runaway Train,1985,58,ACTOR IN A LEADING ROLE,Jon Voight,FALSE
Cocoon,1985,58,ACTOR IN A SUPPORTING ROLE,Don Ameche,TRUE
Out of Africa,1985,58,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,FALSE
Prizzi's Honor,1985,58,ACTOR IN A SUPPORTING ROLE,William Hickey,FALSE
Jagged Edge,1985,58,ACTOR IN A SUPPORTING ROLE,Robert Loggia,FALSE
Runaway Train,1985,58,ACTOR IN A SUPPORTING ROLE,Eric Roberts,FALSE
Agnes of God,1985,58,ACTRESS IN A LEADING ROLE,Anne Bancroft,FALSE
The Color Purple,1985,58,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,FALSE
Sweet Dreams,1985,58,ACTRESS IN A LEADING ROLE,Jessica Lange,FALSE
The Trip to Bountiful,1985,58,ACTRESS IN A LEADING ROLE,Geraldine Page,TRUE
Out of Africa,1985,58,ACTRESS IN A LEADING ROLE,Meryl Streep,FALSE
The Color Purple,1985,58,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,FALSE
Prizzi's Honor,1985,58,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,TRUE
Twice in a Lifetime,1985,58,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,FALSE
Agnes of God,1985,58,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,FALSE
The Color Purple,1985,58,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,FALSE
Brazil,1985,58,ART DIRECTION,Art Direction:  Norman Garwood;  Set Decoration:  Maggie Gray,FALSE
The Color Purple,1985,58,ART DIRECTION,"Art Direction:  J. Michael Riva, Robert W. Welch;  Set Decoration:  Linda DeScenna",FALSE
Out of Africa,1985,58,ART DIRECTION,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,TRUE
Ran,1985,58,ART DIRECTION,"Art Direction:  Yoshiro Muraki, Shinobu Muraki",FALSE
Witness,1985,58,ART DIRECTION,Art Direction:  Stan Jolley;  Set Decoration:  John Anderson,FALSE
The Color Purple,1985,58,CINEMATOGRAPHY,Allen Daviau,FALSE
Murphy's Romance,1985,58,CINEMATOGRAPHY,William A. Fraker,FALSE
Out of Africa,1985,58,CINEMATOGRAPHY,David Watkin,TRUE
Ran,1985,58,CINEMATOGRAPHY,"Takao Saito, Masaharu Ueda, Asakazu Nakai",FALSE
Witness,1985,58,CINEMATOGRAPHY,John Seale,FALSE
The Color Purple,1985,58,COSTUME DESIGN,Aggie Guerard Rodgers,FALSE
The Journey of Natty Gann,1985,58,COSTUME DESIGN,Albert Wolsky,FALSE
Out of Africa,1985,58,COSTUME DESIGN,Milena Canonero,FALSE
Prizzi's Honor,1985,58,COSTUME DESIGN,Donfeld,FALSE
Ran,1985,58,COSTUME DESIGN,Emi Wada,TRUE
Kiss of the Spider Woman,1985,58,DIRECTING,Hector Babenco,FALSE
Out of Africa,1985,58,DIRECTING,Sydney Pollack,TRUE
Prizzi's Honor,1985,58,DIRECTING,John Huston,FALSE
Ran,1985,58,DIRECTING,Akira Kurosawa,FALSE
Witness,1985,58,DIRECTING,Peter Weir,FALSE
Broken Rainbow,1985,58,DOCUMENTARY (Feature),"Maria Florio and Victoria Mudd, Producers",TRUE
Las Madres--The Mothers of Plaza de Mayo,1985,58,DOCUMENTARY (Feature),"Susana Muñoz and Lourdes Portillo, Producers",FALSE
Soldiers in Hiding,1985,58,DOCUMENTARY (Feature),"Japhet Asher, Producer",FALSE
